Order Number,Order Date and Time,Order_City,Restaurant Type,Total Bill (in Saudi Riyals),Delivery Duration (in minutes),Customer Rating (from 1 to 5 stars)
3026,2024-12-31 15:41:04,Khobar,Vegetarian/Vegan,253.50894230901582,18.517362479123186,3.8886236219825254
3027,2024-10-17 00:14:46,Abha,Vegetarian/Vegan,229.08920333137985,17.520998393904073,2.0518866214176965
3028,2022-11-03 06:29:46,Medina,Sweets,327.0671831421557,18.755572701547226,4.016292594432899
3029,2022-01-23 04:29:04,Jeddah,Seafood,698.4757565093206,8.961593881987175,4.947024598332593
3030,2023-01-06 01:26:42,Tabuk,Sweets,375.56206386288324,15.010763470059922,1.604959957790455
3031,2023-11-17 03:05:26,Hail,Coffee,361.5830157464837,11.13385592487068,1.5217510682013504
3032,2023-07-28 13:53:27,Abha,Burger,604.866688448888,18.697654425233758,3.5048200421388236
3033,2023-10-28 09:18:53,Mecca,Italian Cuisine,571.6345463042309,9.3984490609951,1.7183868444153996
3034,2022-02-25 09:34:42,Mecca,Seafood,68.09301060674215,14.506922442368523,4.76969192577264
3035,2024-04-25 11:27:37,Khobar,Seafood,299.2047173616062,5.995391019811372,3.376872225473516
3036,2022-05-04 18:22:24,Mecca,Indian Cuisine,692.395860646685,10.52021593269582,1.9435763064257867
3037,2023-08-30 22:38:20,Jeddah,Pizzeria,736.4657827043812,17.312008097149473,2.392595440136463
3038,2022-04-16 23:22:50,Jeddah,Coffee,666.9137572574264,13.724810516337733,3.747756034845218
3039,2022-07-01 23:02:52,Mecca,Coffee,342.947276427283,4.749644213207953,2.1806395882343312
3040,2022-04-17 07:17:51,Jeddah,Seafood,738.3401928252606,5.657055398582635,1.528588064569238
3041,2023-07-28 07:45:02,Tabuk,Italian Cuisine,544.7501336039664,16.486817065690968,2.8928874135986127
3042,2023-12-22 20:17:36,Jeddah,Coffee,355.40015087566525,13.048744568862872,1.0783978089719435
3043,2023-01-29 05:09:16,Mecca,Barbecue,410.44546280173006,9.127207915873278,2.902036975006606
3044,2024-12-23 19:09:56,Khobar,Indian Cuisine,417.2702157053424,11.687784880398,4.189596727951386
3045,2024-01-11 04:58:04,Tabuk,Seafood,522.0457768850672,17.283252806845702,1.3931173292968286
3046,2023-04-13 19:32:24,Tabuk,Fast Food,90.9375090709904,19.449267860329122,2.42074289002625
3047,2022-12-04 04:01:24,Mecca,Bakeries,786.6047154020239,10.538131330737915,3.4259947427922106
3048,2022-05-27 13:30:53,Buraidah,Vegetarian/Vegan,296.05743335710014,19.852332750587728,2.14927373641458
3049,2024-08-21 20:30:18,Mecca,Sushi,536.5203427583131,19.52238952646659,1.8542995371447457
3050,2024-02-15 16:17:08,Hail,Fast Food,513.1613030818637,10.949698766652752,2.048732921843831
3051,2024-01-26 12:44:59,Medina,Barbecue,348.126538773146,15.48339663784692,1.422222722396548
3052,2024-10-29 22:18:17,Mecca,Burger,153.05900364415368,15.416991137787726,2.0564838739524776
3053,2022-03-17 14:35:34,Medina,Fast Food,195.85422045812814,14.657676840299718,2.439852185589541
3054,2023-11-02 20:30:35,Mecca,Barbecue,718.5504013297347,18.924741976194362,4.8592875238800435
3055,2025-01-04 16:25:06,Tabuk,Italian Cuisine,296.7607443668098,14.870220142745064,2.840250768819982
3056,2023-02-02 14:13:08,Hail,Barbecue,78.35942113939458,9.345919218816277,4.723340434401592
3057,2023-04-15 08:09:44,Hail,Seafood,286.69438534702056,16.867268404077826,3.5394902856062482
3058,2022-09-21 17:36:46,Khobar,Vegetarian/Vegan,730.9852312695917,10.542045372860525,4.441158318350885
3059,2024-12-24 13:20:42,Dammam,Sweets,691.7222262593108,14.084024986373477,3.927319310693537
3060,2023-05-31 23:13:59,Riyadh,Pizzeria,507.02041980435223,16.35149870754274,4.1465754146736895
3061,2024-10-08 04:01:52,Mecca,Indian Cuisine,636.0466515871301,15.633062321769252,1.0743050273116572
3062,2024-06-23 19:48:37,Abha,Coffee,442.406525504006,16.00884452689322,4.4584965496694995
3063,2022-12-31 17:11:06,Riyadh,Fast Food,362.97675298025933,5.596770712120318,3.6313117688395042
3064,2022-06-30 00:55:17,Abha,Sweets,385.09311789637206,13.910056120344247,4.694909666775443
3065,2024-10-04 23:49:44,Abha,Fast Food,708.1094584028652,13.522624117287657,2.3393159295573285
3066,2023-11-20 06:00:48,Abha,Vegetarian/Vegan,366.424951498907,16.11208310826171,1.640206518446441
3067,2023-07-20 15:33:26,Abha,Sweets,651.9811464950016,7.024324358249579,3.1050939187606836
3068,2023-06-26 08:19:47,Buraidah,Seafood,138.99663722322435,16.663500846791692,3.6968608103164082
3069,2024-04-13 12:37:52,Tabuk,Fast Food,313.6820769865008,16.97304424926515,2.553008796507255
3070,2022-08-30 06:59:50,Jeddah,Fast Food,226.68728065502134,16.06627366502332,4.053430524421759
3071,2024-06-07 16:09:10,Mecca,Fast Food,403.52175459471897,18.519366689584555,4.352597664186998
3072,2023-05-16 06:23:59,Buraidah,Sweets,575.0642481265188,4.5576144366066575,1.7287486824854663
3073,2023-12-01 17:12:04,Medina,Barbecue,346.68242547420596,13.498309958435664,2.5868779552564254
3074,2024-06-07 03:46:01,Medina,Seafood,189.47795919211853,7.894080857706278,1.6868901636819946
3075,2023-04-15 18:25:52,Buraidah,Sushi,521.0785513911003,15.414167604122516,4.229101901163563
3076,2024-09-04 11:00:24,Jeddah,Seafood,108.15464978375037,10.42015864074337,4.156706813205615
3077,2022-04-13 14:41:35,Buraidah,Italian Cuisine,760.5479397701372,10.216747028474336,3.6042511513188846
3078,2023-08-25 18:46:00,Khobar,Bakeries,519.6303870947039,8.13964104357047,3.0008865470790673
3079,2024-02-20 18:04:52,Buraidah,Barbecue,91.06002230588611,19.910453898650797,4.294961219766
3080,2023-08-27 07:29:16,Dammam,Sweets,433.2806815140719,15.151783471683212,1.3458055238066988
3081,2023-04-12 22:48:11,Dammam,Sweets,247.17966059684147,6.851572018034297,4.166792331661092
3082,2022-09-05 14:53:03,Mecca,Barbecue,472.51358383504686,9.953433151393538,3.200224921082097
3083,2024-04-08 10:57:32,Hail,Seafood,376.026505217451,19.314257275269718,4.722277667841356
3084,2022-04-27 10:33:15,Buraidah,Bakeries,756.9100755165404,18.92762992332241,1.4460077147960235
3085,2024-07-17 04:04:41,Abha,Pizzeria,71.76603662385428,15.761982494864208,2.6864264544602285
3086,2022-06-17 21:48:11,Jeddah,Fast Food,746.8695073095538,10.311156644755052,1.1894155351797626
3087,2022-04-23 08:41:58,Mecca,Fast Food,231.70122828914754,12.299250833192081,4.321410015215699
3088,2022-12-04 23:54:34,Hail,Seafood,745.4312743425463,10.528049314251762,2.792051378221438
3089,2022-08-14 16:47:45,Buraidah,Fast Food,80.45014527504676,18.338192066582238,2.391222090768489
3090,2023-08-06 18:54:08,Jeddah,Sweets,559.3356275948959,12.095063232382374,4.653022717432391
3091,2022-05-15 08:54:57,Hail,Pizzeria,315.9930267143523,5.663912473874605,4.435963669355196
3092,2022-06-26 16:19:56,Medina,Italian Cuisine,56.783001517473096,9.2202856752154,2.3357473087331466
3093,2024-07-07 15:07:31,Mecca,Italian Cuisine,780.9299041638058,10.227040990591036,4.286091303636822
3094,2024-06-06 18:23:50,Riyadh,Burger,753.0475883960119,4.433860236991771,3.7533138619806876
3095,2022-04-19 14:52:34,Dammam,Coffee,54.11317679854318,6.489599144424085,2.332941233303557
3096,2022-03-02 03:54:26,Mecca,Burger,552.4969443488493,4.2120634951919715,3.69236535598102
3097,2022-07-20 05:19:40,Jeddah,Seafood,488.82763479894237,14.383155252887258,2.972534926610415
3098,2023-06-18 08:51:45,Jeddah,Sushi,425.2590216168466,18.1739293417657,3.154724894729102
3099,2025-01-14 03:43:58,Jeddah,Burger,649.7890275945826,14.850198785348688,4.281388645836687
3100,2025-01-04 21:30:16,Buraidah,Burger,452.47285731466525,6.414078536275401,4.612883412665221
3101,2023-03-19 15:05:03,Tabuk,Fast Food,677.8159808402911,4.224509307378025,1.144089077178024
3102,2024-06-12 04:41:22,Tabuk,Sweets,74.38163330134873,19.52296146401477,2.191637500658016
3103,2022-08-05 00:31:41,Riyadh,Barbecue,616.3392948966388,12.458583908528476,4.097858534257242
3104,2024-11-14 07:10:21,Riyadh,Indian Cuisine,252.8569866281296,11.57720630316099,3.874919151858291
3105,2022-12-28 02:14:45,Abha,Pizzeria,130.89270871633394,7.415528790555525,3.1400241538247613
3106,2022-12-14 05:28:52,Khobar,Barbecue,429.16273523395625,9.676645404093108,1.1120874342096227
3107,2022-08-28 03:31:12,Dammam,Coffee,764.681102723141,9.700636818030675,4.171563841106565
3108,2023-08-17 23:14:02,Mecca,Pizzeria,237.64621576836484,7.756649210883079,2.2458763874768364
3109,2024-08-25 04:32:33,Tabuk,Barbecue,50.9154544576349,14.30172524885175,1.2020968167058004
3110,2023-02-22 11:55:54,Tabuk,Sushi,244.00786783945057,13.513231798662321,2.724961217550575
3111,2024-05-26 07:15:00,Khobar,Italian Cuisine,683.3168276650985,7.256775553792524,3.7803787612300463
3112,2024-08-31 16:00:45,Tabuk,Barbecue,714.157662506043,11.073966532877147,4.686756438216079
3113,2022-05-19 20:51:56,Tabuk,Vegetarian/Vegan,593.2939684533306,5.1861870097143825,2.0555697917103144
3114,2023-11-11 02:48:55,Medina,Coffee,336.7502564481854,6.063091790242595,3.3244409499153744
3115,2023-06-11 08:05:37,Mecca,Vegetarian/Vegan,772.42940958081,5.735531143910755,4.185548031895311
3116,2023-04-07 03:21:45,Jeddah,Sushi,255.1927455801922,14.221992787853534,1.7839635734741814
3117,2023-11-28 22:40:59,Mecca,Burger,223.1528394493242,11.659598549247464,4.088404527009466
3118,2022-09-27 18:07:00,Dammam,Fast Food,241.10513312330522,13.195067634018283,4.102367815237275
3119,2023-11-09 18:51:52,Khobar,Coffee,324.53803341353444,8.845530099276063,2.4153322000003263
3120,2023-08-16 15:51:43,Jeddah,Burger,710.3406843685868,8.617991107424482,2.6174619950905127
3121,2022-10-05 14:27:14,Jeddah,Italian Cuisine,430.15747326624194,9.085601266539609,1.9070032516560835
3122,2023-09-20 00:51:48,Abha,Barbecue,550.9677449733911,8.383356365232473,1.870741703435208
3123,2022-02-09 04:33:34,Riyadh,Burger,546.455440711678,4.7473861037638425,2.886952131807634
3124,2023-08-10 14:59:34,Tabuk,Italian Cuisine,667.9645162432074,17.94281598396246,3.3079827238987662
3125,2024-06-21 03:08:33,Riyadh,Seafood,103.03977196840749,7.908578713487406,4.8266282082946965
3126,2022-03-07 20:55:07,Hail,Italian Cuisine,343.1945725730475,6.861506133408103,4.503916850787013
3127,2022-01-30 14:05:17,Mecca,Burger,656.1190774543975,6.288808225061841,1.9110397358846076
3128,2024-03-16 10:43:09,Hail,Sweets,502.7123921708594,9.840865814061164,1.4279362806475944
3129,2023-08-17 11:05:05,Riyadh,Italian Cuisine,456.25910369411463,17.39504894748805,2.546167970877549
3130,2023-02-06 18:15:44,Mecca,Sushi,743.9525390759467,7.186973422920685,1.1266932790574251
3131,2025-01-19 09:51:22,Mecca,Indian Cuisine,781.8910729354192,10.913767344146649,1.6331837112101009
3132,2024-12-15 23:00:43,Abha,Bakeries,238.73140267534757,12.195017986375191,4.762451107215815
3133,2023-07-09 18:57:35,Medina,Vegetarian/Vegan,53.42826152166562,10.648347350135035,1.3167270914761033
3134,2022-11-10 21:04:38,Abha,Pizzeria,422.0699463345774,6.439681639070507,1.8401019839367514
3135,2023-02-09 20:29:37,Khobar,Indian Cuisine,362.38255847637254,14.273810262196152,2.2167159482761756
3136,2024-12-23 05:50:14,Dammam,Sweets,316.5907418909742,13.73415901246567,2.1334585666469117
3137,2023-11-21 03:40:18,Buraidah,Coffee,551.5881529685167,17.00182025997972,4.179424063027816
3138,2022-01-09 11:28:10,Mecca,Sweets,656.4707168751225,5.461004569348702,2.003508263975359
3139,2024-06-14 01:26:31,Dammam,Sweets,748.4423889750831,7.3725448503736075,4.753208798787743
3140,2023-09-13 09:00:50,Abha,Indian Cuisine,455.7003669261579,14.028601415704909,4.086688167298009
3141,2022-05-27 05:36:19,Medina,Pizzeria,128.3774012051192,11.904317041102939,1.541811296713655
3142,2023-07-08 06:10:33,Medina,Sweets,577.6340008005416,11.77646066062087,2.4977937374299843
3143,2024-08-28 15:47:49,Medina,Sweets,96.09264570421377,16.29514797906913,1.8693637506734455
3144,2023-07-20 06:45:34,Tabuk,Italian Cuisine,616.845212980922,6.666702201701353,1.32802758909145
3145,2022-05-03 14:43:40,Tabuk,Indian Cuisine,38.0474587218083,16.57290646399433,4.480353776967805
3146,2024-08-27 14:53:37,Jeddah,Indian Cuisine,748.316621663877,17.20301883671801,1.5202534052258536
3147,2024-12-09 14:24:54,Tabuk,Pizzeria,456.1399583568946,9.177310328249042,4.324002082198385
3148,2023-03-17 20:36:41,Dammam,Burger,226.56241827900004,4.455510018801517,4.753893494583364
3149,2023-01-25 07:50:51,Hail,Vegetarian/Vegan,186.75530695559095,14.653479256921852,2.212932631056064
3150,2023-03-10 01:17:22,Buraidah,Barbecue,64.67431992114791,16.3430956938708,1.7992802530793108
3151,2025-01-15 11:30:20,Medina,Bakeries,770.1182077434768,10.156321162763577,4.047872017832532
3152,2023-09-30 16:56:44,Dammam,Sushi,444.8945582856822,12.763629095288005,2.428489732580386
3153,2024-07-27 04:56:22,Dammam,Italian Cuisine,555.0938551518675,8.23008087358134,1.9816220340792863
3154,2024-12-28 09:58:18,Jeddah,Vegetarian/Vegan,559.7378328918381,13.51937019974793,1.086101785953736
3155,2022-11-10 16:53:54,Dammam,Indian Cuisine,511.2589667637242,17.0481023334373,1.7437943248330252
3156,2023-12-31 21:26:23,Abha,Barbecue,776.455122038832,6.992602382675598,2.12605363322182
3157,2022-08-29 19:41:04,Khobar,Italian Cuisine,293.2814205094986,18.49837546298108,2.029215510109721
3158,2022-12-10 06:39:55,Khobar,Coffee,688.3320466852979,11.688000775696612,1.9973592048870037
3159,2025-01-29 17:55:29,Medina,Coffee,237.4998271367466,18.279402060575855,2.6649090968198608
3160,2024-09-16 14:08:00,Tabuk,Seafood,209.23573792976396,8.15203168324517,1.5307433734303957
3161,2024-04-24 17:29:05,Dammam,Sushi,573.4924401576028,13.206418902674807,3.2237432739725933
3162,2022-10-13 06:33:09,Khobar,Indian Cuisine,586.7086769106849,8.909484369362382,1.89332221400083
3163,2024-04-09 11:42:05,Hail,Indian Cuisine,104.73242086728442,10.451665463544902,2.9075857453585723
3164,2022-12-01 01:22:23,Mecca,Pizzeria,65.28766846267071,9.516995047087285,4.220580448031919
3165,2023-01-24 07:57:23,Riyadh,Coffee,342.13177754433616,8.727253145189035,2.9998863341164177
3166,2023-09-15 23:04:13,Dammam,Burger,364.0273117136775,4.64684192388977,1.7956175194028732
3167,2024-01-08 21:10:34,Dammam,Fast Food,80.7207012563682,6.796601006014706,2.6839900347061376
3168,2024-09-05 17:09:25,Buraidah,Seafood,518.506274760508,13.933735818492181,2.2254281511639533
3169,2023-12-12 19:08:55,Buraidah,Bakeries,589.5070371833417,12.616176716534904,4.851546119748028
3170,2024-08-24 16:47:07,Tabuk,Pizzeria,106.98260611709557,8.05806346701451,4.472081659324655
3171,2023-11-05 04:34:44,Medina,Sweets,135.87681007882406,18.95822148197672,4.88936725986073
3172,2024-12-31 06:30:38,Mecca,Sweets,784.6276157980436,12.53661513508922,2.9101982276951808
3173,2024-04-15 20:11:57,Medina,Fast Food,188.19234719616907,18.20700170207764,3.268297538819689
3174,2024-10-02 14:16:30,Riyadh,Bakeries,674.9943083353462,5.075742584430014,1.6973700513988947
3175,2024-05-19 11:35:20,Buraidah,Bakeries,232.2199293759025,6.306597098781866,1.0938636271594944
3176,2023-07-11 21:18:56,Jeddah,Bakeries,242.6051316795986,6.272664693083611,2.2837314821618526
3177,2023-01-22 23:14:27,Buraidah,Burger,182.06317855637903,13.481411071040167,1.4735725171948326
3178,2024-11-19 20:54:25,Khobar,Italian Cuisine,94.55117780781123,4.4891298998121805,2.419152767875763
3179,2024-03-13 18:00:27,Hail,Fast Food,459.41017137485613,4.760358439707117,2.4963023937063062
3180,2023-04-08 10:20:09,Dammam,Burger,334.60448256651824,6.90099270561986,3.795941791430628
3181,2022-07-06 07:29:09,Jeddah,Italian Cuisine,715.161645537212,14.862259708403831,2.940323692722675
3182,2022-11-12 14:13:33,Abha,Sushi,292.50185220689076,11.032619923710762,3.0088146533999893
3183,2024-04-12 00:42:08,Dammam,Sushi,233.6161053239708,8.464043785840179,1.80579465261531
3184,2022-10-11 16:31:47,Riyadh,Burger,412.22928684388563,16.67159531924508,2.326213997247215
3185,2024-08-11 07:44:04,Medina,Bakeries,129.9308493185269,10.618949400568539,2.394802628733716
3186,2023-02-08 05:02:31,Khobar,Barbecue,522.6531577194073,7.054126130919547,4.498292249098454
3187,2023-11-15 19:51:33,Medina,Fast Food,509.1265199155955,6.219590500577185,4.831583250121454
3188,2022-10-28 01:03:15,Riyadh,Burger,753.0314871877029,13.415866706116713,4.225446063195638
3189,2022-09-02 11:44:20,Dammam,Vegetarian/Vegan,321.95054470692423,5.4166653186016696,2.062574979571578
3190,2022-08-02 03:25:54,Hail,Bakeries,51.0696708646871,19.208498361971703,4.9178719673071996
3191,2023-04-15 04:31:44,Khobar,Sweets,793.4494829873368,4.904116039765231,3.394754198137432
3192,2022-05-24 11:57:12,Riyadh,Coffee,382.96937284233536,13.491186482265945,1.1597644607573745
3193,2024-08-06 08:11:05,Khobar,Vegetarian/Vegan,767.3266993414829,17.52779790793148,3.0124325765168742
3194,2022-11-04 03:10:11,Tabuk,Vegetarian/Vegan,406.45144231956925,18.601916176839303,4.526841280390259
3195,2022-06-02 03:21:17,Medina,Burger,585.8242501108448,12.841434579750558,1.5470328825854054
3196,2022-08-04 23:02:10,Jeddah,Vegetarian/Vegan,403.2770590650021,13.979339408664755,4.830913265879204
3197,2024-10-24 09:54:11,Jeddah,Burger,325.7098704034836,11.535489989690394,1.5356982715768894
3198,2023-08-08 19:34:00,Medina,Sweets,89.95876978170624,11.60563003093187,1.7658252336545246
3199,2024-08-09 02:31:40,Medina,Indian Cuisine,710.1987983315697,16.671983079490065,3.2148559183535954
3200,2022-03-19 08:07:26,Buraidah,Fast Food,592.1672151049547,13.10286852139343,1.6860040513214911
3201,2023-03-20 20:11:08,Hail,Seafood,187.91813278246855,6.563211874971296,2.4985826613227324
3202,2023-08-31 07:45:07,Khobar,Bakeries,523.2638224924191,11.225332063481828,3.620607092147144
3203,2022-10-13 22:33:02,Hail,Vegetarian/Vegan,763.6525101032927,17.525037680122225,2.291872746509505
3204,2023-06-10 15:12:51,Jeddah,Burger,177.01579468521575,8.82442166753799,2.9329008027298977
3205,2022-05-08 06:37:59,Khobar,Vegetarian/Vegan,308.9914258325785,17.35137288355733,1.4928382061464527
3206,2022-12-20 01:02:40,Khobar,Burger,360.80352211849873,8.08673024341923,1.3066822960926374
3207,2023-03-30 03:20:05,Abha,Sweets,768.5073065902413,5.021282083118438,2.07914816949162
3208,2024-06-03 09:51:52,Hail,Italian Cuisine,494.1963739726033,7.624727815625745,4.938277738896266
3209,2024-01-08 20:40:07,Buraidah,Sushi,580.7474407610466,12.78576422958089,3.977488174715079
3210,2022-11-13 01:26:46,Riyadh,Sweets,147.5704719314259,10.056150014583919,1.9474486528164836
3211,2023-10-09 09:52:54,Mecca,Burger,241.5290385710487,14.146088061684436,1.6884644172186927
3212,2024-05-12 20:48:11,Buraidah,Pizzeria,555.236568799967,14.98525430699907,4.178233283887971
3213,2022-03-14 13:30:06,Abha,Sushi,749.2655333984112,15.44529673463078,4.602036500408159
3214,2022-01-01 14:08:42,Hail,Vegetarian/Vegan,236.81108538044617,12.663074219515725,2.39303771069404
3215,2024-01-24 16:27:51,Tabuk,Italian Cuisine,459.1302833930972,9.04232144305968,4.139671187521435
3216,2024-09-21 01:19:01,Jeddah,Barbecue,640.8729765852545,14.194335266588176,4.71373988291302
3217,2022-01-31 07:30:32,Jeddah,Pizzeria,369.6528020471699,12.52107962747212,1.2855936654245248
3218,2023-03-13 14:00:00,Mecca,Seafood,115.25297923927985,16.341912577940906,1.9406500317047706
3219,2023-01-17 15:00:39,Khobar,Barbecue,760.3357811231484,5.654676629231808,1.6495315458312043
3220,2025-01-03 01:10:40,Mecca,Coffee,713.6169410237187,17.67993139612915,1.6592603901261413
3221,2022-08-24 11:07:26,Mecca,Vegetarian/Vegan,481.50704236545914,13.468090743212915,3.0995958654717084
3222,2022-02-12 11:15:49,Hail,Vegetarian/Vegan,502.9047743214858,14.777346917041273,2.8658587114382112
3223,2024-05-24 04:34:32,Dammam,Burger,510.6773919967672,12.660073030250938,2.634425295843978
3224,2023-10-09 07:21:45,Dammam,Fast Food,199.50126648925198,14.114965747385229,3.4764334523308
3225,2023-11-03 08:13:10,Tabuk,Italian Cuisine,420.97190314130376,8.576092759575207,2.8129224044944436
3226,2023-09-01 15:26:53,Jeddah,Barbecue,794.9999078283354,6.989215494909306,3.7996765346141577
3227,2023-05-12 06:05:45,Abha,Bakeries,544.2756933991277,13.380408208398793,3.082951893866617
3228,2024-08-29 14:39:13,Buraidah,Burger,255.32117434665201,5.046636132050271,1.5136809501364943
3229,2024-07-06 08:54:02,Tabuk,Vegetarian/Vegan,53.33857658356753,15.27137610633518,1.9145759778819946
3230,2023-10-07 12:46:55,Khobar,Burger,259.0305797409538,18.70154475180648,3.5003327144178025
3231,2023-09-13 01:50:28,Medina,Fast Food,659.7785892719709,10.898630378889345,4.189618203168067
3232,2023-02-22 09:04:40,Dammam,Seafood,185.90292881040313,5.2677687491675425,2.663303552619401
3233,2022-04-03 00:52:01,Mecca,Pizzeria,572.8865632358496,16.837258965301977,4.397672842937624
3234,2024-07-04 11:58:39,Riyadh,Vegetarian/Vegan,655.2119135957699,9.354179830314413,2.8138559969470913
3235,2023-01-04 23:28:19,Khobar,Fast Food,732.0265928466105,18.284050566085654,3.874219459749754
3236,2024-03-29 15:51:14,Jeddah,Coffee,392.59716659975726,7.042326906946277,1.915677078511175
3237,2022-09-20 07:16:57,Hail,Sweets,193.72886076656917,7.919793514927191,1.0801531807863443
3238,2022-03-31 08:41:28,Khobar,Barbecue,253.7272832895342,17.458728356143062,2.5331501567193446
3239,2025-01-09 15:00:13,Dammam,Sushi,320.90638340462226,11.203932307627294,1.3281500602458443
3240,2024-02-26 05:59:13,Hail,Pizzeria,772.7994717604732,9.977679688373852,3.8398424029142
3241,2022-10-24 15:46:13,Mecca,Italian Cuisine,482.0630617067673,10.254496622160115,1.5143725722802253
3242,2023-03-05 19:41:31,Tabuk,Pizzeria,289.020999184386,13.564405134283149,1.328917455041898
3243,2024-01-31 08:24:24,Tabuk,Indian Cuisine,385.1721326209622,12.45481036951779,4.1903313404222065
3244,2024-11-13 22:25:55,Riyadh,Sweets,588.1656803518563,16.510922045811995,3.9885089531080946
3245,2022-08-27 07:35:26,Riyadh,Bakeries,248.1710955324835,15.876225320934223,2.821133171072712
3246,2024-01-14 18:38:48,Medina,Italian Cuisine,207.79205623892838,14.310410884057074,2.470146241956817
3247,2024-12-24 05:06:25,Mecca,Fast Food,480.03150950877955,5.208340576196765,1.1809730245519554
3248,2023-04-08 08:22:04,Mecca,Burger,443.7495984039615,13.078101892855504,1.2263258556478553
3249,2022-07-04 23:54:24,Khobar,Burger,112.10625498907031,8.032612445389583,4.962652039659877
3250,2024-05-09 03:38:18,Buraidah,Pizzeria,496.942148874308,14.084129741120158,3.408913500036901
3251,2023-05-03 21:27:02,Jeddah,Pizzeria,546.736208190205,8.88225959114988,4.568481427838566
3252,2024-02-17 14:19:15,Medina,Pizzeria,591.2071641171748,12.072728822080405,1.9846467536385153
3253,2022-06-19 13:33:53,Hail,Bakeries,329.4085502123966,6.953428066860845,4.147382915508754
3254,2023-05-23 17:10:34,Jeddah,Sweets,727.4518175847526,5.310139085970544,1.5845373020252347
3255,2022-08-04 17:49:20,Medina,Barbecue,357.29015531666766,9.912168364879582,2.490769841667218
3256,2022-12-13 15:47:54,Khobar,Barbecue,519.6379548798651,6.315160326603781,1.2532505140955021
3257,2025-01-10 08:11:55,Khobar,Seafood,265.1137909084164,11.59450518059661,2.3487644400644943
3258,2023-03-06 02:17:07,Khobar,Italian Cuisine,650.6361193086796,6.8556257722109954,4.802884492018732
3259,2022-07-03 19:54:02,Mecca,Sushi,130.05904157104717,13.417958716232459,3.351193502233139
3260,2023-02-19 02:32:51,Khobar,Fast Food,562.2029338611305,4.015195759661546,3.467903943850983
3261,2023-01-16 00:38:36,Mecca,Fast Food,404.4963210411066,6.319663974782431,2.230668706461928
3262,2022-06-01 05:59:24,Buraidah,Pizzeria,569.9812342569469,15.196774454255939,1.5255087909701701
3263,2023-06-02 02:24:29,Mecca,Pizzeria,488.045225761093,18.005700844720245,2.393113308389701
3264,2022-04-09 20:15:15,Mecca,Bakeries,658.5817819001019,6.027525750319375,2.458789149125733
3265,2024-01-30 23:57:20,Tabuk,Pizzeria,762.1851361293411,8.040714303557719,4.894033096959195
3266,2023-06-25 03:32:19,Tabuk,Seafood,489.4028844604265,4.138842702566508,3.5355926836072906
3267,2022-06-06 22:24:58,Medina,Sweets,83.90196024969141,7.322893332870887,4.5854141593912505
3268,2023-12-14 14:48:34,Jeddah,Sweets,221.66000908538058,9.1846466362149,4.172027485711808
3269,2022-04-23 04:23:23,Hail,Pizzeria,518.928137134946,9.465713292673911,4.24540120276592
3270,2023-06-09 02:27:08,Abha,Fast Food,357.0852006451963,13.053178885403161,1.1316574300360402
3271,2024-12-23 20:17:53,Abha,Coffee,58.6988714112479,10.443002119588192,1.5992911572307018
3272,2022-07-04 13:01:39,Medina,Fast Food,92.33852669358484,11.984133599659977,1.8854962895911402
3273,2024-02-24 18:18:42,Buraidah,Italian Cuisine,617.8086391019749,8.58691493444534,2.992615166786108
3274,2022-07-31 07:49:22,Mecca,Bakeries,368.83334350662585,9.4000784158258,3.033619288473409
3275,2024-06-11 19:27:07,Buraidah,Seafood,588.889175099004,17.046913636245836,2.1401940012544145
3276,2022-10-14 04:35:10,Hail,Vegetarian/Vegan,765.7966887928025,5.395767182342391,1.7186824917982069
3277,2022-11-23 02:32:38,Khobar,Bakeries,296.4667206428779,12.031487198554942,1.5331904491958088
3278,2022-04-11 20:58:44,Buraidah,Seafood,156.55913527567844,11.79948233810597,3.7157835516093054
3279,2025-01-27 04:15:27,Medina,Sushi,775.202217159157,10.659798759754894,3.493113361550691
3280,2022-09-20 12:19:08,Tabuk,Pizzeria,241.53085494659786,12.310090026099978,4.690653626418587
3281,2023-10-10 08:58:30,Mecca,Sweets,651.4950115489082,4.173005087871376,3.040435305321215
3282,2023-07-06 05:17:13,Dammam,Sushi,566.0866691902713,8.698863863351402,3.90963497578961
3283,2024-09-28 18:25:50,Medina,Coffee,690.1240910956311,10.04176163899069,2.2445166061019473
3284,2022-02-23 14:09:32,Buraidah,Sweets,633.4294699888032,8.903800591060856,1.7822875987721454
3285,2024-08-25 06:00:13,Tabuk,Seafood,757.8255943231323,19.996018134043783,1.1023270176000555
3286,2022-07-11 02:27:55,Buraidah,Pizzeria,258.0270760213157,7.375450266064439,2.0518366575884626
3287,2022-11-27 08:30:44,Mecca,Sushi,664.0203558795977,6.549480362328016,1.487503943634513
3288,2024-12-14 23:17:39,Jeddah,Sushi,724.6054849035102,18.51712568363868,3.578919295854342
3289,2022-08-16 09:52:35,Medina,Pizzeria,438.4583191323333,7.14930490954495,3.753539280043979
3290,2022-04-03 05:11:24,Hail,Burger,720.1010277717872,4.849909429302864,3.3129860286729027
3291,2023-01-13 21:58:24,Hail,Sweets,49.456703487411595,4.0233651869172355,4.78560562665294
3292,2022-12-27 14:09:37,Dammam,Sushi,286.0863259218993,14.137776211330477,1.8647119688718683
