user_id,is_registered,visit_datetime,session_id,device_type,browser,referrer,page_views,session_duration_sec,country,city,signup_date,user_type,conversion,pages_visited,utm_source
61a96a6b-326e-4279-b4ad-23930114dbcd,False,2025-06-19 00:43:39.149640,8ee7e64d-c3a2-45ce-8ba5-12c43e8466f6,Tablet,Safari,Google,8,1109,Saudi Arabia,Khobar,,New,False,"['/about', '/contact', '/login', '/home', '/blog', '/products']",ads
e1f08775-aa5d-4ea4-9f73-5b9c1166e5a0,False,2025-06-26 15:03:14.176177,91e1b7fb-a3d4-410c-91b0-9358c629ddcc,Desktop,Safari,Google,8,475,Saudi Arabia,Hail,,Returning,False,"['/home', '/login', '/about', '/contact', '/products', '/blog']",seo
6e8a9bb5-f5cc-4cf7-80ab-7d3bb5a10de8,False,2025-06-15 22:05:36.882648,ce3cd205-2af3-447c-bc66-6c854756e6cf,Mobile,Safari,Instagram,7,456,Saudi Arabia,Buraidah,,Returning,False,"['/products', '/login', '/blog', '/about', '/contact', '/home']",ads
784efe56-d2f3-407a-b9da-d6544133d231,False,2025-07-05 15:11:14.616133,48f82dd6-657d-4e07-89a8-f90a0068690b,Mobile,Chrome,Google,1,115,Saudi Arabia,Jeddah,,New,True,['/login'],seo
b85b1784-d8a2-4e9e-81d2-125564ea5144,True,2025-06-30 08:58:06.710927,4a1a10f7-6d94-40cc-8b71-f8fba396ac06,Desktop,Safari,Instagram,8,140,Saudi Arabia,Hail,2025-01-18 22:44:32.222158,New,True,"['/home', '/contact', '/products', '/about', '/login', '/blog']",
ce0219a1-80ef-4038-a487-b5fe65b2388c,True,2025-07-10 02:24:26.894284,8bd9b3d4-5c10-4df9-b979-b70efa6c6f63,Desktop,Edge,Twitter,10,545,Saudi Arabia,Jeddah,2024-07-26 20:00:03.918401,Returning,True,"['/contact', '/login', '/products', '/about', '/home', '/blog']",
736168de-4a54-4406-985d-371dccb5d711,True,2025-07-06 04:06:54.830909,71a33015-eee5-4b1e-a6c3-956b40bad584,Mobile,Safari,Instagram,5,147,Saudi Arabia,Buraidah,2025-07-15 14:04:32.135929,Returning,True,"['/login', '/products', '/about', '/home', '/blog']",seo
4dc5f15b-857e-40b2-80dd-fa06bdb07043,False,2025-07-03 05:16:33.005559,db2b3bb7-9b65-43bc-9e36-88d84166983d,Desktop,Chrome,Snapchat,9,1190,Saudi Arabia,Buraidah,,New,False,"['/home', '/products', '/contact', '/about', '/login', '/blog']",influencer
a0a0718f-496e-499a-853d-e7f275ce565f,False,2025-06-22 18:04:32.424764,b8208b2b-c8b6-47b2-b9b6-f4156970471d,Tablet,Chrome,Snapchat,6,411,Saudi Arabia,Riyadh,,Returning,True,"['/login', '/contact', '/blog', '/about', '/products', '/home']",influencer
0f2a57ba-e7ca-47f5-bb58-9adfeee8e880,False,2025-06-20 09:37:10.907593,794691e6-d524-477f-b3c8-f4f1a94934b1,Desktop,Edge,Twitter,5,457,Saudi Arabia,Riyadh,,New,True,"['/about', '/home', '/login', '/contact', '/products']",ads
5e9bcb2c-bcc6-47dc-affd-6e9e2744cb59,False,2025-07-12 14:04:22.923632,bd20e632-89e4-4c34-9691-147d0031f606,Mobile,Safari,Snapchat,10,570,Saudi Arabia,Mecca,,Returning,True,"['/contact', '/products', '/about', '/home', '/blog', '/login']",ads
ef3669ed-39f3-4023-80c5-97dd9a3cbc25,True,2025-07-10 11:17:32.034057,43002073-f6bb-4e6a-85ce-aa5a6bda44ef,Mobile,Chrome,Google,8,259,Saudi Arabia,Medina,2025-05-12 11:21:04.782354,Returning,False,"['/blog', '/products', '/login', '/home', '/contact', '/about']",seo
b6e70db0-20a0-43c9-a604-bf02af8a989b,True,2025-06-30 17:11:31.017396,2e8f47e6-7e08-4d86-b458-5280322faa28,Desktop,Firefox,Snapchat,8,997,Saudi Arabia,Tabuk,2024-09-11 07:07:42.597680,New,False,"['/home', '/blog', '/login', '/products', '/about', '/contact']",influencer
fed9fabc-cc41-48cc-94b7-3aa8003835e2,False,2025-07-01 14:26:01.028601,c8736b00-25a3-4a16-8479-247cd3ce93fb,Mobile,Chrome,Twitter,4,109,Saudi Arabia,Tabuk,,New,True,"['/about', '/blog', '/login', '/products']",influencer
bd75a2aa-7f2b-4cbe-87ab-4f2e059df20f,True,2025-07-08 11:34:47.486311,8c6dde1d-319f-4840-ab40-bb822e181124,Desktop,Firefox,Snapchat,8,972,Saudi Arabia,Dammam,2024-12-14 19:32:51.875011,New,True,"['/home', '/contact', '/about', '/products', '/blog', '/login']",
30f63feb-44ac-4f5a-86d0-4e1f3a7ef266,False,2025-06-20 22:35:35.160578,2882a1c0-3b33-4e61-9e35-daedbfb40254,Desktop,Safari,Google,4,448,Saudi Arabia,Dammam,,Returning,False,"['/blog', '/home', '/login', '/about']",ads
5b662379-9704-444f-8b25-d50fa3b5987b,False,2025-07-15 20:19:40.332441,4cc7755d-e560-46d1-8044-f93612b93df0,Desktop,Safari,Google,2,749,Saudi Arabia,Medina,,New,False,"['/contact', '/products']",influencer
7bed0cdd-cfc4-4309-a1b0-25ed23c7f51a,True,2025-07-02 05:05:49.351909,7b4fce2b-cb63-4f3f-ad05-cc3dad9b8b7c,Desktop,Edge,Instagram,8,223,Saudi Arabia,Buraidah,2025-03-08 10:22:23.641961,New,True,"['/home', '/products', '/contact', '/login', '/blog', '/about']",
6ef336dd-8bbd-49ff-918b-ff69ed8dca56,True,2025-07-03 16:43:07.794083,83f6339b-b80f-4fbc-8a67-87b1fe8dd595,Tablet,Chrome,Snapchat,6,1187,Saudi Arabia,Mecca,2024-11-02 01:01:45.513871,New,False,"['/login', '/contact', '/products', '/blog', '/home', '/about']",seo
1a6c4214-a01f-42ce-9389-19d4c432aa9e,True,2025-06-18 13:41:38.440967,2a1a8693-f695-4c7d-96c7-9fa1e050cf3d,Tablet,Firefox,Snapchat,5,974,Saudi Arabia,Abha,2024-11-15 16:11:56.594833,New,False,"['/login', '/products', '/contact', '/home', '/about']",ads
2abc5f6f-fad7-4039-9ef7-d634bd883ac2,True,2025-07-01 17:14:16.450651,658b4ae3-84e1-4695-8e83-8e5745c45c22,Tablet,Safari,Google,5,1199,Saudi Arabia,Khobar,2024-12-08 20:56:49.282022,Returning,True,"['/contact', '/home', '/about', '/blog', '/login']",
fe0239ab-b385-48c8-aec4-bb14c1977c66,True,2025-06-17 14:41:26.370393,af38a999-096e-49e2-b450-8185447668fa,Tablet,Safari,Twitter,2,298,Saudi Arabia,Abha,2025-02-03 23:47:57.310450,New,True,"['/about', '/blog']",ads
7a48873f-4652-412f-8043-3ee7c1a0c2e1,False,2025-06-22 17:13:10.584674,7e583afc-4399-4742-a2bf-bb7309a8e464,Desktop,Firefox,Google,2,1167,Saudi Arabia,Mecca,,Returning,True,"['/about', '/home']",ads
c9d59325-c584-4f69-96a4-fa34e8b76189,True,2025-07-04 09:14:23.408929,1ae6f7e0-adaa-4df7-9d3f-6fce678a7812,Tablet,Edge,Twitter,9,632,Saudi Arabia,Medina,2025-01-26 20:49:38.538723,New,False,"['/login', '/blog', '/contact', '/home', '/products', '/about']",influencer
9a25ab8a-f656-41d5-a741-407fc4f55872,True,2025-06-20 09:52:27.205040,d9b74512-5966-41fa-9926-35bd81f68a69,Mobile,Firefox,Snapchat,9,873,Saudi Arabia,Tabuk,2024-09-09 14:55:14.170951,Returning,False,"['/products', '/blog', '/login', '/contact', '/about', '/home']",ads
71cd4e77-bb10-40c6-b0f5-8d32a887c4d4,False,2025-07-06 06:08:39.436562,b1975e68-5a45-4f56-b5e1-fd26dfb0ee4c,Desktop,Firefox,Instagram,4,102,Saudi Arabia,Buraidah,,New,True,"['/login', '/blog', '/about', '/contact']",influencer
7a19a623-a878-403a-a165-fecb111d4872,True,2025-06-29 15:59:41.802303,b22a9861-8402-41a0-9797-928f802969fc,Desktop,Safari,Instagram,10,528,Saudi Arabia,Riyadh,2025-01-14 15:59:33.602030,New,True,"['/products', '/contact', '/home', '/about', '/login', '/blog']",
103c3aec-8be3-48fa-8fb4-7666b3be6468,False,2025-07-08 09:31:25.996000,9289c6c1-1d84-44cc-96c9-603050dbbb78,Mobile,Edge,Twitter,3,194,Saudi Arabia,Khobar,,Returning,True,"['/products', '/about', '/blog']",influencer
53a7ed64-6502-45ba-98b7-67eabe33a5db,False,2025-06-19 09:51:16.616993,b8798464-e319-47b4-9c8e-d03c5da8ac51,Tablet,Edge,Instagram,10,1167,Saudi Arabia,Abha,,Returning,True,"['/home', '/products', '/contact', '/blog', '/login', '/about']",ads
24e247ae-a275-4676-bb9e-8a3215347abc,False,2025-07-14 01:02:50.497712,886bd547-2f00-4479-96de-c4d0bfcf0b43,Mobile,Edge,TikTok,5,310,Saudi Arabia,Mecca,,New,False,"['/about', '/products', '/blog', '/contact', '/login']",
da3af544-fe29-4ca0-b940-f7519b052346,False,2025-06-19 02:26:27.888015,7cb490e1-3609-4842-b681-14850470ffde,Mobile,Chrome,Snapchat,9,103,Saudi Arabia,Mecca,,Returning,False,"['/contact', '/blog', '/home', '/login', '/products', '/about']",seo
53297816-fc39-4d07-88a2-bf983378dc06,False,2025-07-07 10:42:05.689091,23bb169d-3867-4e34-bbf3-6d20b4ad198f,Mobile,Firefox,Snapchat,3,234,Saudi Arabia,Hail,,New,False,"['/about', '/contact', '/login']",
a91bc9e2-f472-4f86-b7d3-e5dac7704f07,True,2025-06-28 14:07:55.639357,f2022bfd-92bf-46bd-976c-470e2142110b,Tablet,Chrome,Google,1,285,Saudi Arabia,Abha,2024-11-26 17:33:10.246568,New,True,['/contact'],influencer
ae1b04b4-5c5e-4fde-aea7-a2c9c6853c28,False,2025-06-22 14:32:20.140196,509e9440-7fd9-4bcb-9a9e-f165a762dd3c,Tablet,Chrome,Snapchat,1,1047,Saudi Arabia,Riyadh,,New,True,['/products'],seo
8c457755-34bc-4bff-b96d-3b11bf5b4dcf,False,2025-06-25 14:49:27.074427,84ca192e-fdc9-4b4f-b12c-a85b8cf9d73e,Tablet,Safari,Snapchat,6,676,Saudi Arabia,Medina,,New,False,"['/home', '/contact', '/login', '/about', '/blog', '/products']",seo
e93f5e8e-7006-44ba-b0b2-b22af174a0e6,True,2025-06-30 13:12:42.197454,12ea6930-264a-4b89-ab48-68f0d6ac368f,Tablet,Chrome,Snapchat,7,794,Saudi Arabia,Buraidah,2024-10-10 15:18:50.605659,New,True,"['/blog', '/contact', '/login', '/products', '/about', '/home']",ads
31d6adca-fdd8-4b01-84c2-09d59976da1f,True,2025-07-07 01:41:54.722562,ba1cbba9-a00e-49ac-baf7-d361adb1bc6e,Tablet,Edge,Snapchat,9,1012,Saudi Arabia,Jeddah,2025-05-07 21:44:10.676733,New,False,"['/blog', '/about', '/products', '/home', '/contact', '/login']",seo
71acb737-3777-4bfc-a75c-0f7869729598,False,2025-06-29 23:37:59.573135,06a0fc7e-a476-4511-9375-102387586acd,Desktop,Firefox,Twitter,1,529,Saudi Arabia,Dammam,,New,True,['/login'],ads
7f431773-546a-42d4-99bb-9167e8e0770c,True,2025-07-08 01:30:33.898780,473e7901-bd91-400e-8467-1fd53c58e54d,Desktop,Safari,TikTok,1,941,Saudi Arabia,Khobar,2025-06-29 08:53:07.854692,New,False,['/login'],seo
059541a0-8d5c-4872-a13e-0016dee7045d,True,2025-07-13 04:47:42.691679,d6d881c1-865d-4932-bb20-a271dc49b046,Mobile,Firefox,TikTok,3,1048,Saudi Arabia,Tabuk,2025-05-17 09:08:23.203885,Returning,True,"['/blog', '/home', '/contact']",
bceb5514-3fa1-417d-a82b-bc469fbade2a,True,2025-06-26 15:46:33.553771,a6948bfa-b4a5-4fc5-a1e0-7a5780c536cd,Tablet,Chrome,Twitter,2,818,Saudi Arabia,Medina,2025-06-23 04:55:55.221164,Returning,True,"['/contact', '/products']",influencer
09158583-ca87-431e-8b8f-e398e9109a17,False,2025-07-01 06:05:24.097542,9a067b6a-fc96-44b4-b261-7d1ed5afefcb,Tablet,Safari,TikTok,8,683,Saudi Arabia,Medina,,New,False,"['/home', '/about', '/contact', '/blog', '/products', '/login']",seo
94b9a971-c87a-4f3d-b71b-5c5e314acf03,True,2025-07-11 02:05:02.663950,66360d1c-3443-40ff-8cda-237c4bdf4dfa,Mobile,Safari,Instagram,10,477,Saudi Arabia,Medina,2024-07-25 22:43:48.457762,Returning,False,"['/products', '/login', '/contact', '/home', '/about', '/blog']",
99ce419e-b1e2-4317-ae65-eeee0410e9f5,True,2025-06-25 14:18:32.769695,7d357f03-a044-4aa7-aa9b-bcb844ba4c15,Desktop,Chrome,Twitter,9,77,Saudi Arabia,Hail,2024-12-31 12:02:10.094568,New,True,"['/login', '/about', '/home', '/blog', '/contact', '/products']",ads
eb465cc0-80fc-4265-b009-f4d09b72d65d,False,2025-06-25 04:32:58.495730,7d40f550-6ac9-4070-9cf6-2cdaa923e4f2,Tablet,Chrome,Snapchat,10,827,Saudi Arabia,Jeddah,,Returning,False,"['/home', '/contact', '/blog', '/login', '/products', '/about']",ads
18bdf079-c816-44d0-9453-f17d02ca786c,False,2025-06-21 15:24:28.895866,0803424a-224c-4a7c-8727-c63ad452b40a,Mobile,Safari,Snapchat,7,847,Saudi Arabia,Hail,,New,False,"['/products', '/home', '/login', '/blog', '/about', '/contact']",
c6b899f5-7e6b-4803-8ef5-ec31abad1555,False,2025-07-08 05:40:12.617175,d5bbe7fe-a2e5-499f-8bd0-299629d379d3,Desktop,Firefox,Snapchat,6,1035,Saudi Arabia,Tabuk,,New,True,"['/blog', '/about', '/contact', '/home', '/products', '/login']",ads
e8612800-4224-495b-85bd-7a9d16307277,True,2025-07-07 22:07:30.811813,dcc1ed8d-ab14-4a09-9019-dc3568728b6e,Tablet,Safari,Twitter,2,364,Saudi Arabia,Medina,2024-10-15 17:29:35.907366,Returning,True,"['/contact', '/blog']",influencer
a616df39-8142-4828-aa15-a44093961f70,True,2025-06-20 22:55:17.758541,1158d907-77aa-4194-9dd7-d1090643ebcb,Mobile,Safari,Twitter,7,963,Saudi Arabia,Buraidah,2025-02-26 20:13:22.328377,New,False,"['/products', '/contact', '/login', '/about', '/home', '/blog']",
6d0650bc-5335-4d9c-b8be-7f4daaaafa91,True,2025-07-14 13:03:35.798538,de4cede5-d858-4d43-bb35-4fd8c7bacce6,Tablet,Edge,Twitter,1,443,Saudi Arabia,Abha,2025-02-20 02:14:35.105215,New,True,['/blog'],ads
4c8a4558-ebba-415f-934b-a6ba9bbfa921,False,2025-06-19 22:20:55.044622,1f54c81f-ccbb-418d-b999-5555d9e0663d,Desktop,Safari,Google,9,333,Saudi Arabia,Riyadh,,Returning,True,"['/contact', '/products', '/about', '/login', '/home', '/blog']",
e04cbf26-6d1f-4a66-91a0-7a117ac09b0b,False,2025-06-20 21:23:10.644062,66691586-cca9-4fd2-a1f9-408498376bb6,Mobile,Firefox,Twitter,7,190,Saudi Arabia,Mecca,,New,True,"['/products', '/home', '/contact', '/login', '/blog', '/about']",
e353c8a3-e20a-4f5a-9dfe-2f37841e4b90,True,2025-06-29 08:09:22.914483,fe99ff5d-3daa-40d3-a661-05d0d500120d,Tablet,Edge,Google,2,680,Saudi Arabia,Medina,2024-11-30 04:48:18.108245,New,True,"['/about', '/home']",ads
760c5f3d-6cab-4d4e-a755-faa78de4ee95,True,2025-07-04 09:44:24.208022,7aefee5b-9bc5-4a50-ab04-e334de960c7d,Mobile,Safari,Twitter,8,861,Saudi Arabia,Abha,2025-05-27 01:09:40.932735,Returning,False,"['/products', '/home', '/about', '/blog', '/login', '/contact']",
7c28e216-f10a-44c9-aec3-11bcf480a911,True,2025-06-28 19:16:19.762437,3976c895-7328-45ed-a7d5-02f68cefc2ae,Tablet,Edge,TikTok,3,892,Saudi Arabia,Hail,2024-08-29 03:08:57.049746,Returning,True,"['/products', '/contact', '/home']",influencer
fac9ce4c-be49-4e5e-94a4-7347423104d1,False,2025-06-24 10:45:19.803198,4e9a7f5f-9a97-4198-859b-5af170b5096f,Desktop,Firefox,Google,9,1036,Saudi Arabia,Medina,,Returning,True,"['/blog', '/home', '/products', '/login', '/about', '/contact']",influencer
fc2f52a3-10ac-4874-8cde-26538b557629,True,2025-06-29 16:52:40.970152,80eb5580-dabe-444c-9e50-6e27e8b649d7,Tablet,Chrome,Twitter,2,498,Saudi Arabia,Hail,2024-11-12 21:05:22.367312,New,False,"['/home', '/products']",ads
6878a658-2e1b-4c39-bd08-13ee4948e363,False,2025-07-13 04:00:10.181884,dd3ae28c-bd8f-4a1f-b5cf-12a7c66f48e9,Desktop,Chrome,Snapchat,7,1036,Saudi Arabia,Hail,,Returning,True,"['/products', '/home', '/about', '/blog', '/contact', '/login']",seo
a42024cd-2789-457a-808e-86ba465df2db,False,2025-07-12 12:24:14.679409,c39dceeb-0468-44db-949f-2d1ac7a88508,Desktop,Firefox,Twitter,3,460,Saudi Arabia,Abha,,Returning,False,"['/about', '/contact', '/blog']",
84f2b333-74ff-40fd-8bf5-6fbe4ef941bc,False,2025-06-29 07:20:08.924005,e957d252-eee3-45a2-af5f-f3b44acc321a,Mobile,Chrome,Instagram,10,231,Saudi Arabia,Abha,,New,False,"['/home', '/contact', '/login', '/about', '/blog', '/products']",influencer
cf8496a3-dd2b-414a-9ec5-0fd547f11ff8,True,2025-07-08 23:21:58.398277,a214f89a-b9d3-4820-a771-7fe39514ce2d,Mobile,Safari,TikTok,5,1064,Saudi Arabia,Abha,2024-08-28 10:34:35.830125,New,True,"['/login', '/products', '/about', '/home', '/contact']",
e031a85d-34ee-4725-b792-c3c56ca7689d,False,2025-07-04 19:33:17.393826,93e63913-3c06-4039-b82f-8fee3489b059,Tablet,Safari,Twitter,5,502,Saudi Arabia,Abha,,Returning,True,"['/blog', '/home', '/contact', '/products', '/about']",ads
9734ac95-9315-4c76-b20e-226559fbff50,True,2025-06-27 07:53:48.375914,4f252f86-057b-423c-b936-4fc60ddef61e,Tablet,Safari,Google,1,236,Saudi Arabia,Tabuk,2025-01-12 07:08:15.326311,New,True,['/blog'],ads
effe4550-de70-4873-aedf-9a82f175deba,True,2025-07-11 10:01:30.511811,8aa93ea4-5721-41c9-bc56-661ccb8ea404,Mobile,Safari,Instagram,7,419,Saudi Arabia,Medina,2025-03-26 11:48:57.473622,Returning,True,"['/products', '/home', '/contact', '/about', '/blog', '/login']",seo
50388de9-3387-41df-889c-72272d915684,True,2025-07-15 11:20:54.371168,e5d95085-7fb5-4765-837f-8dfe0296940c,Tablet,Safari,Instagram,2,995,Saudi Arabia,Riyadh,2025-01-09 02:37:59.667511,Returning,False,"['/blog', '/products']",
1998daee-02bc-472c-936f-0ecf9009c0fd,False,2025-07-14 02:30:19.188361,13d0e590-cb5a-4087-8e7b-80caf749f8bd,Desktop,Edge,TikTok,6,606,Saudi Arabia,Mecca,,Returning,True,"['/contact', '/blog', '/products', '/about', '/login', '/home']",influencer
f0454699-9d8a-4683-b90b-a5831e8cde3f,True,2025-06-27 01:27:03.073993,86a5a121-30dc-48c0-a50b-c55e25720815,Mobile,Edge,Instagram,2,140,Saudi Arabia,Dammam,2025-01-12 09:13:09.504334,Returning,False,"['/about', '/products']",
65b7416e-05b1-4e95-a71f-3630ecb15dd8,False,2025-06-26 03:59:02.369930,0fd0d423-a3be-420d-bab1-7ef1a2df34f7,Mobile,Safari,Instagram,9,882,Saudi Arabia,Riyadh,,Returning,False,"['/login', '/about', '/products', '/contact', '/home', '/blog']",seo
57f1f7d7-4657-4a5c-92e9-ef5b2ff5f757,False,2025-07-09 18:20:29.905611,087ba972-4c4d-422c-a3cc-ad8cce1d86e2,Mobile,Safari,TikTok,2,561,Saudi Arabia,Medina,,Returning,False,"['/about', '/login']",influencer
30d0c34a-541b-4418-a756-c38c39c277ce,False,2025-06-20 19:37:16.123949,9ae5a49d-6b36-4344-9474-ada123df7fd4,Mobile,Safari,Snapchat,5,199,Saudi Arabia,Medina,,Returning,True,"['/contact', '/home', '/about', '/products', '/login']",ads
e59b815b-3f55-40a8-9887-0ca76da0b91b,True,2025-07-07 00:42:19.120804,5eb764d9-7bb0-4a85-9293-72bc98cd7bd0,Mobile,Firefox,Instagram,10,1049,Saudi Arabia,Tabuk,2024-12-26 00:42:35.123188,New,False,"['/blog', '/about', '/products', '/login', '/contact', '/home']",seo
8c780526-d3dc-40c7-aa59-744979d1896e,False,2025-06-27 19:40:09.091954,d2a8ca69-b43a-4e89-a637-feb6cc2292c6,Tablet,Firefox,Instagram,8,461,Saudi Arabia,Abha,,New,False,"['/login', '/blog', '/home', '/contact', '/about', '/products']",seo
7123c980-0222-4582-8a37-a62047fbed32,False,2025-06-28 02:26:06.184166,e5e3ad2f-712e-42c3-9677-d19e02d1fa62,Mobile,Safari,Instagram,8,165,Saudi Arabia,Hail,,New,False,"['/home', '/login', '/products', '/blog', '/about', '/contact']",seo
f1473cc4-b936-4145-a2a8-00f6cb28fa98,False,2025-07-07 10:17:55.808959,79361303-77dd-4c2a-a800-e200efe15a2e,Desktop,Chrome,Snapchat,10,1079,Saudi Arabia,Tabuk,,New,True,"['/login', '/home', '/blog', '/about', '/contact', '/products']",seo
c94dca63-572f-4309-aef1-82ebe3e24d34,True,2025-07-13 07:43:05.250386,6e58695d-e14a-4d1c-bf16-2ba6738586b2,Mobile,Safari,Instagram,2,1128,Saudi Arabia,Medina,2024-08-11 04:36:14.410073,Returning,True,"['/login', '/home']",ads
8bd82762-81c7-4da0-ab2e-a328eb41a639,False,2025-06-24 23:29:43.071747,683c7cf1-e998-4e10-be58-a6863a8d76c5,Tablet,Firefox,Snapchat,8,873,Saudi Arabia,Jeddah,,Returning,False,"['/contact', '/about', '/login', '/blog', '/home', '/products']",seo
4774753a-a904-43b7-a741-8bc8f17c9cff,True,2025-06-27 03:15:21.537179,066751c8-fe26-40d1-a502-762d51213c95,Desktop,Chrome,TikTok,9,1052,Saudi Arabia,Khobar,2024-12-09 20:33:05.960773,New,False,"['/login', '/products', '/about', '/contact', '/home', '/blog']",seo
634014f5-163e-4e55-a297-13da8a3f8842,True,2025-06-25 18:29:15.725609,400804c8-2b4f-4f35-9707-dc260c25b33a,Mobile,Firefox,Instagram,10,802,Saudi Arabia,Khobar,2025-01-04 19:44:03.255554,New,True,"['/about', '/login', '/home', '/products', '/contact', '/blog']",influencer
4cae37cb-e0e1-45e4-94a7-39686e3e5955,True,2025-07-03 00:06:22.928996,699d802f-46c1-44eb-ae72-856a784c6a73,Tablet,Firefox,Google,8,859,Saudi Arabia,Riyadh,2025-05-07 12:14:24.989002,Returning,True,"['/blog', '/contact', '/login', '/home', '/about', '/products']",seo
cf55de56-376e-4cab-bd12-5d1e4dc242ea,True,2025-07-15 18:47:02.441423,64077011-54cc-4221-80b2-97bf29905115,Desktop,Safari,Google,6,155,Saudi Arabia,Jeddah,2025-06-02 01:41:16.413971,Returning,True,"['/products', '/home', '/login', '/about', '/blog', '/contact']",ads
95c07a45-dbed-4fb5-8115-67ee860e9801,False,2025-07-08 04:14:51.570127,a3fe8435-d290-4338-8849-6338372e5f83,Tablet,Edge,Instagram,9,968,Saudi Arabia,Medina,,Returning,False,"['/login', '/contact', '/about', '/home', '/products', '/blog']",ads
a78f3fbd-0a11-42fa-aaad-d7e3c8577240,False,2025-06-30 19:28:56.543095,c4245e27-1123-415a-8cb3-06380da57ac5,Tablet,Edge,Instagram,2,159,Saudi Arabia,Khobar,,New,True,"['/contact', '/login']",
65ed4bc5-90f4-4931-b6dc-565ffb47e27f,True,2025-06-28 19:26:34.884454,3a54bc40-64e9-44a6-a122-ce31abd5ae84,Desktop,Firefox,TikTok,1,258,Saudi Arabia,Buraidah,2025-05-04 07:00:59.388220,New,False,['/home'],ads
dbecd736-ce06-44fb-ae00-4199e1ae79bb,True,2025-06-21 14:44:21.561386,d0c6261c-228a-44ad-9ff0-d5879876034b,Desktop,Firefox,TikTok,9,692,Saudi Arabia,Dammam,2024-08-01 21:36:16.604140,New,True,"['/home', '/blog', '/about', '/contact', '/login', '/products']",influencer
afe2876f-6b52-499c-9500-0580cf1d9f90,False,2025-07-05 18:07:32.979997,2c84aecd-4416-4148-b88a-a9e5e9123af2,Mobile,Firefox,Twitter,4,195,Saudi Arabia,Abha,,New,False,"['/contact', '/home', '/about', '/products']",seo
bee32d79-4d25-47d5-a6e3-e36116054760,True,2025-07-14 12:30:15.266325,9e613cd2-2bc7-446e-a68f-4536337529f4,Mobile,Edge,TikTok,6,349,Saudi Arabia,Hail,2025-05-10 20:10:36.349830,Returning,True,"['/products', '/home', '/contact', '/about', '/blog', '/login']",influencer
824f8c4e-914d-462a-a09e-5a376deb36c0,True,2025-07-08 06:57:23.292176,31694f6e-bdb1-4800-930f-383e9a9072a8,Tablet,Edge,TikTok,6,774,Saudi Arabia,Mecca,2025-06-17 23:31:02.531282,New,False,"['/products', '/blog', '/home', '/about', '/contact', '/login']",ads
f2641402-832d-419a-94ba-7952b30460af,False,2025-06-27 07:12:43.152064,1749053d-75e3-4a20-8c02-c11bdf6a8d8a,Tablet,Safari,TikTok,4,898,Saudi Arabia,Buraidah,,Returning,True,"['/contact', '/blog', '/products', '/login']",seo
fc65e631-1e32-4223-9f4d-00ec915b5cbf,True,2025-07-15 15:03:58.972277,10b772c0-1072-4266-8c00-9267b22b05c4,Tablet,Firefox,Snapchat,10,137,Saudi Arabia,Buraidah,2025-06-10 15:37:24.738123,Returning,True,"['/login', '/home', '/blog', '/contact', '/products', '/about']",influencer
98474b8b-a8f3-482c-8101-3d0c00409b4e,True,2025-06-24 18:43:52.074419,cf0eabbe-40c0-4966-9323-16a4250add4b,Tablet,Chrome,Instagram,6,451,Saudi Arabia,Riyadh,2025-02-25 23:21:23.347968,New,False,"['/contact', '/blog', '/about', '/login', '/home', '/products']",influencer
197b8b64-8f95-48e0-9f90-f3df91132dde,True,2025-06-26 22:04:38.803917,44ce41f2-f979-4f6d-829c-10848d357fc3,Tablet,Chrome,Snapchat,2,398,Saudi Arabia,Jeddah,2025-05-01 18:07:13.429600,New,False,"['/login', '/products']",ads
628b026c-24e1-4492-9e4a-4c5c365e9a68,False,2025-07-06 12:47:11.798867,92c390b3-a31b-4226-9983-bac2d976daa2,Mobile,Edge,Instagram,10,681,Saudi Arabia,Buraidah,,Returning,False,"['/home', '/blog', '/contact', '/about', '/login', '/products']",seo
708b4ed3-2dfd-4ae0-89ba-90036bdc21f0,True,2025-07-02 20:02:46.596361,0fd06c6b-6a14-4821-b261-5d4ffb92237a,Desktop,Edge,Twitter,4,761,Saudi Arabia,Riyadh,2025-06-21 22:49:51.616674,New,True,"['/home', '/login', '/about', '/contact']",ads
f29cc975-9221-41fa-af25-479161f8d7fc,True,2025-06-18 15:15:34.351203,0580fae6-9b29-40ef-b04d-3ac8a3cf670c,Tablet,Chrome,Instagram,8,472,Saudi Arabia,Khobar,2024-08-22 11:45:41.762520,New,False,"['/login', '/products', '/about', '/contact', '/blog', '/home']",influencer
d3503a23-f10e-48e2-82d3-b411fd0bd898,True,2025-06-25 01:32:28.990532,791d00fb-ca24-45a5-bf47-80e38c095c4e,Desktop,Safari,Twitter,3,596,Saudi Arabia,Khobar,2025-05-15 04:41:48.185207,Returning,False,"['/blog', '/products', '/contact']",seo
0506a6d4-31ab-4458-a497-b0d856d9204e,True,2025-06-18 17:03:06.084950,cf906b85-2427-4b19-a201-b7fdb13dcde4,Mobile,Firefox,TikTok,6,173,Saudi Arabia,Jeddah,2024-07-31 21:17:08.271264,Returning,False,"['/products', '/home', '/login', '/blog', '/contact', '/about']",
2f41644e-bcc8-49f3-8752-25c0cf09db58,False,2025-07-07 00:48:37.138475,49a3ee55-b1d6-44f3-b479-c438b1a4d793,Desktop,Firefox,TikTok,9,184,Saudi Arabia,Dammam,,Returning,True,"['/about', '/home', '/contact', '/login', '/blog', '/products']",
